,split,audio_path,shape,Q,A
10699,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0048_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10700,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0048_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10701,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0048_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10702,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0105_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10703,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0105_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10704,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0105_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10705,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0111_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10706,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0111_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10707,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0111_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10708,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0092_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10709,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0092_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10710,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0092_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10711,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0015_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10712,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0015_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10713,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0015_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10714,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0063_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10715,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0063_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10716,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0063_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10717,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0012_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10718,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0012_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10719,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0012_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10720,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0006_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10721,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0006_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10722,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0006_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10723,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0006_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10724,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0042_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10725,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0042_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10726,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0042_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10727,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0035_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10728,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0035_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10729,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0035_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10730,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0032_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10731,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0032_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10732,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0032_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10733,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0032_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10734,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0053_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10735,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0053_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10736,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0053_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10737,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0062_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10738,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0062_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10739,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0062_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10740,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0008_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10741,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0008_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10742,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0008_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10743,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0008_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10744,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0096_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10745,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0096_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10746,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0096_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10747,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0005_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10748,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0005_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10749,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0005_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10750,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0054_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10751,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0054_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10752,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0054_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10753,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0031_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10754,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0031_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10755,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0031_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10756,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0020_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10757,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0020_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10758,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0020_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10759,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0020_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10760,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0033_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10761,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0033_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10762,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0033_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10763,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0081_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10764,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0081_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10765,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0081_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10766,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0010_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10767,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0010_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10768,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0010_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10769,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0051_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10770,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0051_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10771,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0051_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10772,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0050_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10773,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0050_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10774,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0050_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10775,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0026_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10776,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0026_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10777,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0026_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10778,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0026_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10779,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0019_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10780,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0019_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10781,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0019_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10782,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0019_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10783,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0016_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10784,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0016_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10785,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0016_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10786,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0009_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10787,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0009_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10788,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0009_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10789,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0018_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10790,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0018_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10791,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0018_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10792,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0060_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10793,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0060_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10794,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0060_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10795,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0025_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10796,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0025_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10797,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0025_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10798,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0085_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10799,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0085_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10800,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0085_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10801,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0028_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10802,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0028_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10803,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0028_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10804,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0083_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10805,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0083_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10806,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0083_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10807,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0005_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10808,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0005_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10809,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0005_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10810,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0005_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10811,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0034_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10812,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0034_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10813,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0034_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10814,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0030_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10815,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0030_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10816,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0030_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10817,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0030_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10818,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0011_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10819,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0011_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10820,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0011_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10821,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0020_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10822,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0020_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10823,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0020_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10824,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0013_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10825,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0013_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10826,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0013_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10827,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0070_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10828,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0070_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10829,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0070_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10830,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0027_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10831,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0027_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10832,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0027_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10833,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0078_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10834,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0078_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10835,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0078_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10836,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0106_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10837,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0106_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10838,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0106_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10839,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0024_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10840,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0024_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10841,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0024_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10842,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0024_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10843,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0107_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
